Nombre,CIIU,CODIGOCLIE,Fecha,Max_potencia_ap,Min_potencia_ap,00:00,00:15,00:30,00:45,01:00,01:15,01:30,01:45,02:00,02:15,02:30,02:45,03:00,03:15,03:30,03:45,04:00,04:15,04:30,04:45,05:00,05:15,05:30,05:45,06:00,06:15,06:30,06:45,07:00,07:15,07:30,07:45,08:00,08:15,08:30,08:45,09:00,09:15,09:30,09:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,kmeans_cluster,gaussian_cluster,birch_cluster,Tipo
OMNIBUS BB TRANSPORTES S.A.,C2910.01,90000503,0000-00-00,0.4026696909378703,0.0014422205101855,0.0757076724624096,0.0773961301575279,0.0774240876488037,0.0775486214955581,0.077727311724304,0.0776425139998303,0.0779232535197713,0.0778222416064706,0.0778882913854735,0.077996506899385,0.0779987439424508,0.0779769864625283,0.0778969014770055,0.0779702163680032,0.0780365531441234,0.0779843769697415,0.0780642477372717,0.0827974631040246,0.1058464164740453,0.1217210270089226,0.1503575994128456,0.1333192342099915,0.1300608203234966,0.1307938604772722,0.1468846789506707,0.2379437716755465,0.3124108161702701,0.3921393905752243,0.5214231946033882,0.6368021879021382,0.7332425799828962,0.7351262342648393,0.7346159734672071,0.7207738693795456,0.7175671862526244,0.7159837680942558,0.7227140056435417,0.7193656972278765,0.7094105966045314,0.7075754065361258,0.7287214429467929,0.7085827180747192,0.7259524822791313,0.7414369184755325,0.746808372624403,0.749990918122327,0.750676106482248,0.7490609547375736,0.744668479037774,0.7416808921613746,0.7315681113502268,0.7176209623357823,0.6806691793904549,0.639357294736399,0.5834038540889418,0.6276704159574417,0.6663363372313537,0.674456479336806,0.66962254415979,0.6614966545734321,0.6501282448295539,0.6484945241387282,0.6317318180944035,0.5865656351622651,0.3184426533509193,0.2609311377872831,0.251818974581865,0.2318694739917763,0.1050198058754453,0.0867249148476883,0.0853621026109119,0.0796725257956522,0.0786862730706977,0.0784600953394936,0.0781753373457965,0.0765181689700064,0.0754902522906791,0.0748270786468101,0.0747244799725576,0.0745443591745655,0.0747409811038841,0.0748823963057572,0.0747037821314768,0.0747515753239929,0.0746159735664644,0.0745427788828042,0.0744503140579655,0.0743619040055723,0.0743241450205316,0.0742432229895174,0.0741399508006815,0.0741953758464311,0.0741244083570207,0.073968429889915,0.0740591130184895,0.074090736298216,2,1,1,Curva tipo
Desconocido,Desconocido,90000511,0000-00-00,1.036866838123392,0.0,0.0388252515186257,0.0384964783011154,0.0386583198158536,0.038846037425461,0.0389941735518736,0.0384379345910517,0.0379485126184336,0.0383579086908896,0.0384058823333355,0.0381410608031886,0.0380600703138494,0.0377211470596613,0.0381680670107213,0.0381364283573144,0.0375085396061542,0.0374151700841599,0.0373707164789655,0.0367976047263176,0.0365744972767755,0.0368734111972487,0.0365458071846387,0.0362617222471153,0.036243635126875,0.0354447388121943,0.0373378553542361,0.0630009245664864,0.0999810774476158,0.1457309035180951,0.2029351882696399,0.2271562269056986,0.342691345336571,0.4197224462211292,0.4564996250584966,0.4815371886298094,0.5043445744050722,0.5245322383663186,0.5432277465632976,0.5512717890263188,0.5648951263853224,0.5731239989130134,0.5772544869362642,0.5817365364735962,0.5834437089990481,0.5814672576642904,0.5872566810478856,0.5811058634672966,0.5797864337232149,0.5791316340367803,0.5733974915144815,0.5517696644899946,0.5410060463460444,0.5313474722912597,0.5410215997575619,0.5521159925066267,0.5669056694670428,0.5661821297594499,0.5610253215726927,0.5556185880000383,0.5529590446649566,0.541507156196708,0.5295494909567627,0.4920429167114169,0.4199978408086746,0.3866559447459639,0.3825307252143053,0.3763211112967943,0.3740575186843247,0.3649700026839973,0.3503134254079518,0.33793394745515,0.3133278356310522,0.2595186268215137,0.1022262469158413,0.0538818990001758,0.0561987230450662,0.0545172479425035,0.054571968335179,0.0544670105692066,0.0551834459417534,0.0554443206930453,0.0558812380429294,0.0560710303269372,0.0558295236156767,0.054837466488786,0.0542882082208812,0.0548262640027123,0.0534588505793126,0.0523152054067872,0.0495545171042468,0.0458439022899781,0.04150302291686,0.0414050252136393,0.0410246926016865,0.0412078608859412,0.0409772299693661,0.0408809998354007,2,1,1,Curva tipo
FABRICABLES S.A.,C2732.01,90000513,0000-00-00,0.1260946073390928,0.0027,0.0046896132518317,0.0044361206436246,0.0042863295569567,0.0045282997738817,0.0042978519482389,0.0052542104246567,0.0041250160790067,0.0044937326000353,0.0043669862959317,0.0045628669477281,0.0043554639046496,0.0042863295569567,0.004390031078496,0.0043554639046496,0.0043208967308032,0.0042056728179817,0.0042402399918282,0.0047472252082424,0.0080656738974993,0.0081002410713457,0.0080080619410886,0.0077891365067279,0.0231600064771053,0.0368716521028543,0.0383349957956863,0.0399711753577505,0.0354889651489973,0.0271697986432907,0.0261097386453337,0.1624922761274518,0.3286342471422127,0.3559116003637902,0.3720205779936025,0.3843663677584341,0.4009976391041279,0.4141964649633223,0.4261280958646767,0.4358333464779618,0.4442561365792963,0.4487923076739366,0.4534493355938804,0.4546323138592349,0.4554309446978605,0.4486369884508379,0.4405344069002058,0.4373937158252298,0.4372748828733447,0.4364464882958273,0.4314762589824373,0.4234841271606799,0.4157223929437758,0.4114325325469117,0.3942902682922874,0.3809827592238087,0.3818955163539271,0.3936058430923524,0.4038446944518696,0.3960152000252381,0.3860557371358948,0.3808495461048996,0.3734953230053522,0.3600130766275767,0.3326863791027301,0.2876325883430631,0.1944705897891059,0.0756504317322342,0.0338867689173764,0.0209132770018707,0.0133317358574591,0.0098631669375135,0.007720002159035,0.0062681808574852,0.0057496732497888,0.0053002999897852,0.0046780908605496,0.0044130758610603,0.0043324191220853,0.0059455539015852,0.0045052549913174,0.0048970162949103,0.0048048371646531,0.0049431058600388,0.0049200610774745,0.0051735536856817,0.0055077030328638,0.005115941729271,0.0050122402077317,0.0052081208595281,0.0051965984682459,0.004954628251321,0.0049431058600388,0.0049891954251674,0.0047011356431138,0.0046204789041388,0.004551344556446,0.0047817923820888,2,1,1,Curva tipo
S.J. JERSEY ECUATORIANO C.A. ,C1311.02,90000515,0000-00-00,0.5859808870603204,0.008,0.5112230073747261,0.5080243219275092,0.5066355472811848,0.5034353107643781,0.4977688592287057,0.4935919368053949,0.4929128482786512,0.4868318544665029,0.4824992957801514,0.4783997130521527,0.4798292348741163,0.4797192218284334,0.4801581516951217,0.4828384880281509,0.4863901095453732,0.4919259323333209,0.4930274524587634,0.4934416172018069,0.4948033742670313,0.4973858365598783,0.497853214095438,0.4985609627204461,0.5020626595065638,0.5040097774525986,0.4989768005514768,0.4902830199035313,0.4870110491521206,0.4992088717597567,0.5369778912682742,0.575038656592356,0.6036472701237586,0.6133625673308039,0.6389273777513391,0.6621907873407393,0.6778401780995628,0.6851811019318262,0.6789121926816781,0.663434947696165,0.6579092624962996,0.6681495075391427,0.689508088413689,0.6998999493612597,0.7038612510558739,0.7022528966263673,0.7059477342986188,0.7068679293070533,0.7087733032053644,0.7067446873029819,0.70807712989039,0.7060112681402747,0.7063233131042156,0.7028560739859282,0.6994849679869497,0.6999427435598028,0.6962418902779571,0.6881109656106302,0.6877264307236998,0.6889580154823151,0.6947878910013544,0.6980842732857386,0.7024262918810146,0.7040285290342172,0.7037385654312215,0.7040904576928086,0.6989107724491603,0.6984016510627225,0.6917295866922196,0.6898072204522145,0.6900221323847792,0.6892760665782747,0.6886565361602291,0.6803112238426519,0.6631337381248259,0.6367253359041916,0.6099432433460027,0.5944764736812103,0.6098821199494474,0.6306149479438954,0.6448161386858193,0.6490235518618152,0.6448540856838946,0.6387144218522834,0.6383096680747568,0.6330517319914465,0.6325112977726038,0.6341195496681501,0.6391638563187582,0.6433423216664825,0.6455408246211994,0.6460111290614244,0.6467451381330932,0.6467056584135865,0.6396410407978795,0.6391749890064862,0.6346995916805248,0.6246717212425744,4,0,0,Curva tipo
TEXTILES DEL PACIFICO TEXPAC CIA LTDA,C1312.01,90000523,0000-00-00,0.4076701117325135,0.0026,0.381092577777348,0.3767714311073526,0.3747326709941354,0.3730795448763467,0.3712589813299585,0.3693874203039859,0.3677468368855079,0.3636330219005386,0.3618958123478444,0.360049396770069,0.3563099691592107,0.3542479142406219,0.3550279427439799,0.3456284052083917,0.3371908757173728,0.3384477100722262,0.3508802382705521,0.3512325901149588,0.349656624335191,0.3538528291609549,0.3536752759637147,0.3506851099032475,0.3498768765071803,0.3488175651384413,0.3469481147033764,0.3458255757417653,0.3448772003927868,0.3394670611870409,0.3486481862352696,0.3764937312485758,0.4337757189011852,0.4775790070482784,0.5037085209657088,0.5256092737729394,0.5404454684797915,0.5536307062481745,0.5593004890521324,0.5654171354709387,0.567478599272433,0.5745815865305575,0.5784233658599919,0.5893218516454632,0.5917528751734638,0.5963277737631624,0.6017552268471978,0.6010878728617137,0.6040695430327524,0.6064375894228442,0.6038024061744645,0.5989130944684289,0.5892656137854094,0.5770161898599085,0.5692142927639317,0.5676397833611115,0.5772501967773613,0.5809418847827436,0.5808183962238641,0.5840126574874711,0.5901904266175823,0.5906486570462435,0.5896384677455808,0.5852284018757642,0.5743075638232412,0.5443454446489129,0.5336456142216208,0.5286798560651207,0.5241549105742318,0.5171857711289056,0.510235213381682,0.4859293216660414,0.4748280604635621,0.4639051243842296,0.4547752295908979,0.4393425106474004,0.4309509671161892,0.4141684900269484,0.4026934258806166,0.390330127464606,0.4018613086930082,0.4039088895031072,0.4037027170800372,0.4057781231267462,0.4069858233434903,0.4064115307172687,0.4046953243864488,0.4054509017596505,0.4065686810001278,0.4061851301260202,0.4074904177937536,0.4034481894127537,0.4017069641678877,0.403857291469361,0.4031502027380531,0.4066823534669565,0.4033474240394649,0.4020126703359864,0,5,2,Curva tipo
MODERNA ALIMENTOS S.A.,G4630.95,90000537,0000-00-00,0.5711245048148433,0.0032249030993194,0.5789441418953772,0.5750271087438932,0.5726303122085843,0.5693457672672353,0.566394974697548,0.569674290728717,0.5710312228515096,0.5713323197651002,0.5681646608991701,0.5697425482194733,0.5686729390047779,0.5670855494983263,0.5650760908259829,0.5662006958167554,0.5640097846461453,0.5617880197251709,0.5642360229961508,0.5630628348171036,0.5642277143257993,0.5667650338336103,0.5675975279818248,0.5682942019345505,0.5693392637582082,0.5669885821639684,0.566242606483896,0.5639950543379084,0.5620147590683436,0.5555970991671646,0.539998323170175,0.5622643323986901,0.5973948293169692,0.6159583620280128,0.6428130800200993,0.6707068086346903,0.6944018887912179,0.7130413615939123,0.7180747235382784,0.7147517264203598,0.6978613574825036,0.6780735136116415,0.6711079968860706,0.6712562366728906,0.676901985930178,0.6897215453646051,0.6978771735058393,0.7024409297979207,0.6978696103547961,0.6892010254529806,0.6749093983692245,0.6509432941972503,0.6324277782092397,0.618020742009279,0.610746649308808,0.6104575404763946,0.6102450971213892,0.6242862272526761,0.64306327185824,0.662334344940329,0.6664638605845792,0.6658872670446878,0.6650135285436237,0.6485602332260373,0.6224661614388853,0.6082698129813421,0.5934234048466508,0.5827041373243524,0.5714357691709532,0.5626845786103923,0.55408471962324,0.5479159634128334,0.5386421804329045,0.5282880326227435,0.519777838167133,0.512799136604121,0.5059506310592847,0.4987241785337842,0.4902181961217223,0.5205067395124967,0.5439090977641927,0.5467321880091773,0.555615309544049,0.559783423320027,0.5613063378754278,0.5606959752836265,0.5634194412200528,0.5676854986302619,0.5700150324618263,0.5732920900412227,0.5719219248473717,0.5728224821062087,0.5734640286987146,0.5747892749928905,0.5801629065116144,0.5821163337431384,0.5859183149947148,0.5810104383707522,4,0,0,Curva tipo
TEXTIL PADILLA E HIJOS TEXPADILLA CIA. LTDA,C1312.01,90000540,0000-00-00,0.712969929239656,0.0034985711369071,0.5442399471617649,0.5329598109889556,0.5272955603974411,0.5175814204889191,0.508675797492419,0.5171879623050711,0.5245142837803363,0.5358898824672371,0.5431361906825403,0.5435072733918087,0.5436813324876549,0.540513058767883,0.5377313564368348,0.5403307149066188,0.5429805306912959,0.543997367352854,0.545781101665336,0.5425913008172707,0.5365673750326342,0.5261472600978828,0.5176644813757355,0.5108260241912419,0.5046705796278687,0.501581046921353,0.496029970648471,0.4924080921289517,0.4881551047226682,0.5077780221181885,0.5291993096600042,0.5333243586591929,0.5375755352199638,0.5464752330753014,0.5532674915970709,0.5572244123176967,0.5595933215269592,0.5611878800080881,0.5576589149797954,0.553374398034889,0.5485093967435135,0.5537851125627632,0.553942814983138,0.5563134976360727,0.5551051103009199,0.5545947701562878,0.5578764926744996,0.5574417246289967,0.5560362416631562,0.557066726499298,0.5621171957000982,0.5543357103124268,0.5501754719889891,0.5469310754696988,0.5434769794463793,0.5446477930097684,0.5375572538079963,0.5391719797806575,0.5333308274326227,0.5428622919746908,0.5420132658506527,0.541555838130837,0.5463801755126587,0.548520128276252,0.5542160679781394,0.552960388547589,0.5598008317515949,0.5611052532028943,0.556663682441863,0.5477731848280407,0.54135279442888,0.5356168981054057,0.530924137649283,0.5275855761519364,0.5275715250193318,0.5215161980533781,0.5203658994532114,0.5286691349710447,0.5498563329283425,0.5522409114369616,0.556750109732735,0.5591684859474217,0.5589618990314098,0.5644241237896218,0.5625759261268642,0.5614081876461625,0.5695996372772533,0.5698195885245847,0.5732272223731772,0.5786138338885036,0.5795045101369388,0.5819999376279374,0.5813409109530268,0.5795116312199258,0.5779422702933374,0.5759719468068667,0.5808466815140942,0.5771045635149175,4,0,0,Curva tipo
ENNOBLECIMIENTO TEXTIL-ENNOTEX S.A,C1312.01,90000571,0000-00-00,0.2625916982693855,0.0036,0.151556843145383,0.1481267878209064,0.1462726973447394,0.1426580633794917,0.1392004329848665,0.1381101914894754,0.1346139846831654,0.1294353423905559,0.1282565758711958,0.1228967669239511,0.1199013935076077,0.1171012677073991,0.1148019250168987,0.1114328976558454,0.1100089641868702,0.1088902381270082,0.1023324073878111,0.0992493303590284,0.1006073228694635,0.099012909635536,0.0956278947941269,0.0929509573092647,0.0902068486613236,0.087895310436008,0.0820186040311573,0.0816035904464542,0.0798099549055906,0.0763774362618661,0.0739115754856805,0.1054497668343919,0.1908638194496007,0.2644121836348973,0.2923651360836395,0.2969183115089497,0.2935134601303988,0.2809383810956195,0.2742586865457269,0.2905977401337717,0.2954013048549884,0.2981777340536627,0.2934601954986049,0.2953150696835264,0.2934733179858213,0.2894856730698962,0.2914350673586637,0.2900116772297976,0.2851851537330248,0.2971453432459211,0.3066741874613051,0.3065927029312684,0.2955399415739979,0.2822497742210862,0.2972912495185368,0.2935363772846807,0.2933432213964878,0.2954737416749126,0.286986172471072,0.2825988878257559,0.2812336580549596,0.2828977525461012,0.2812929365712586,0.2802183959267035,0.2537085100192692,0.2592977560195573,0.2625539022246188,0.2567359642961746,0.2503027480363836,0.2416664390348095,0.2364752974260847,0.2405330535835967,0.2381099208990074,0.2434498660332016,0.2300604389707121,0.2139205716732027,0.1885763839145957,0.1609853611383485,0.1486501044035212,0.1267406859564759,0.1284373773584905,0.1450545661562922,0.1572829200165408,0.1604856693924194,0.1663322628996363,0.1584656777208437,0.1521044796310771,0.1504173863956571,0.148723900267822,0.1557146921464432,0.1557928148673599,0.1540159355255509,0.1516034822723512,0.1501449357384544,0.1443547356147598,0.1456995611701744,0.1458784078340851,0.1410691499589877,1,2,3,Curva tipo
Desconocido,Desconocido,90000590,0000-00-00,1.81384634409864,0.0,0.3715622551664067,0.3686541223652276,0.3711260608304972,0.3628664424594693,0.396542695366803,0.3815491587269729,0.3822610312833561,0.3966842203627825,0.3975133151366049,0.3823606366252412,0.3777103427944145,0.3726962531263154,0.3792878140755856,0.3916465024511816,0.3809976487078612,0.3734242723736332,0.3671053915361917,0.3577550529524638,0.3481293707787883,0.3432391289486619,0.3252627232563341,0.3035498013170951,0.2963270342932271,0.2967945277961241,0.2873768888809745,0.2902087962250174,0.3257180283206434,0.4037890151789218,0.4406110174781726,0.4893341719573779,0.5586216067131967,0.6161793253015977,0.6412486362780583,0.6417170414378239,0.6362606669542614,0.6208123605796803,0.5964724762340661,0.6094180224324052,0.6321247403177762,0.6508752797903979,0.6563339357746522,0.665958530663251,0.6750533969210891,0.6765465082251081,0.6933212389984911,0.7013364002197865,0.7101721606078546,0.7034109895639671,0.7056912426562417,0.692925726020999,0.679250629796502,0.6657023679174058,0.6843900958965589,0.6943588401065861,0.696183640653382,0.6894248467900103,0.6707274360783814,0.6485833336429072,0.6293348391439731,0.6183514728989363,0.6086991734989861,0.5891697034845594,0.5799056078232526,0.5621428422170494,0.5354584648417373,0.5213380621434371,0.5110980555225443,0.5015686906377198,0.4807569811904599,0.4697651906728526,0.4405411823005069,0.4204224483135949,0.4069111087389688,0.3927766627952308,0.3800486479359773,0.3675091515815732,0.3676165127841893,0.3583161482578801,0.363184483287909,0.3828408252133082,0.4057655235617421,0.4269492411732504,0.4320298251663482,0.4476206297718157,0.4455574664488989,0.4391319591575797,0.428819251269377,0.42059209829449,0.4050046916337533,0.4027768587046671,0.3949405859214563,0.389563215302294,0.3849148287902478,0.3792281372617728,0.3878407971100348,0.3862389624564445,0,5,0,Curva tipo
LANAFIT SA,C1399.06,90000615,0000-00-00,0.3982202405704662,0.0036,0.011575243042628,0.0117601539129771,0.0113934927503278,0.0117832790484717,0.0122526139584782,0.0163260643829433,0.017106885918565,0.0173397095175949,0.0170579414557732,0.0170354767311084,0.0173171997470096,0.0168703686521652,0.0170646647864995,0.0166282417062139,0.0164352232440137,0.0160468642976092,0.0158629107823688,0.0160018817258706,0.0156737449303604,0.0149912938815436,0.0135035831038877,0.0128780845247779,0.0129533775949194,0.0150518324591534,0.0186860088219419,0.0199015131951017,0.0311250357177274,0.0483660292934028,0.0642924489895754,0.1216731836658642,0.3676637583750879,0.4793086121375841,0.5187872164582922,0.536719410282735,0.5545581771989286,0.567703670502995,0.5751705610944697,0.5772058257259302,0.5797928419744023,0.5771238216962774,0.5784290414251664,0.5839273220840477,0.5806586442268944,0.580051377575458,0.5870484229545376,0.5886292298075494,0.5943847507080242,0.5975992027321292,0.5948118512782224,0.547139681656956,0.5252168008904845,0.4932204876655151,0.4935120083797814,0.5124003270878609,0.5310317351531104,0.5609906031474469,0.5774613810602227,0.5816177081303673,0.5816736205389816,0.5813642859970587,0.5806698201945246,0.5831299811914556,0.5805725588008732,0.5772887429631008,0.5743365798613774,0.5598552135020575,0.5126112475668952,0.279697944203359,0.0635973730243651,0.0231725222754907,0.0201685675601826,0.0185275693246695,0.0181431800337734,0.0181857809040729,0.0167523582503446,0.0136259216841653,0.0115086966952237,0.0110043369501992,0.0110998913412093,0.0109356487680801,0.0114447314306499,0.0110609239189437,0.0112585466270398,0.0107362107957726,0.0108540759795934,0.0110713105417184,0.0110760597686417,0.0105306519257998,0.0103468839585611,0.0099687754536504,0.0099817959400498,0.010481217786847,0.0103186656359195,0.0103232375673784,0.0103064008833314,0.0103353566695579,2,1,1,Curva tipo
Desconocido,Desconocido,90000631,0000-00-00,0.9544423502758038,0.021,0.1299302321614169,0.1162519642410508,0.1084067698088375,0.104051574552377,0.1044980248951065,0.1149207802692401,0.1298072291913179,0.1382241456654198,0.1408056120487723,0.1420123454605372,0.1403043043549996,0.1358977908211904,0.1344983108936608,0.1316453832401277,0.1327443000732278,0.1296985800340586,0.1271839316982307,0.1227404974127003,0.1264142755686088,0.1289238264792482,0.1320571102130624,0.1364880084823005,0.1489465052753288,0.1575674148773702,0.167309248964464,0.2134323361870302,0.2404836919700796,0.2483254460993097,0.2504308452288674,0.2510960370066785,0.2223642796995056,0.2035405837845695,0.2263759763997663,0.3272853965251414,0.3900879030991473,0.453682201286903,0.4877895402304276,0.5026578404039208,0.5137374128087581,0.5087757404153682,0.5055846867446955,0.5156251459397057,0.5132471241892312,0.514114323416149,0.5198856176553641,0.5247350492846138,0.5252133739269228,0.5289714863083481,0.5267783276477142,0.5226985589059756,0.5257247109091102,0.5304307627491436,0.4447777722432767,0.4043061892565067,0.3743565101659941,0.3905093877484746,0.4495052909226787,0.4918667914505673,0.5035496748074494,0.5175664542980145,0.523223721154191,0.5281279049239058,0.5239049110075386,0.525043491295733,0.5277773034242086,0.5173517604370732,0.5148736974256848,0.4918600795555994,0.4611534188289842,0.4419393265666332,0.3959876976334082,0.3218411877879482,0.2837763760667988,0.2072565016311441,0.2079043438559727,0.2226615927580699,0.2285861783141796,0.2117889623870647,0.2066136389890012,0.2055060404929718,0.1986179048593702,0.1934365472311263,0.1815764621201074,0.174362521380058,0.1721289127740716,0.1758044128314495,0.1799435375776487,0.1864433912949829,0.1855703804347832,0.1767837583847576,0.1755371978634558,0.1752637407907211,0.1746990259510104,0.1705496005392274,0.1645131085279124,0.1561153264092348,2,1,1,Curva tipo
