Cliente,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
90001759,0.0669577720957269,0.06838240554457214,0.07051935571784004,0.07051935571784004,0.0712316724422627,0.07194398916668529,0.07408093933995315,0.07336862261553051,0.07479325606437576,0.07479325606437576,0.07479325606437576,0.07550557278879835,0.0740809393399531,0.0740809393399531,0.07693020623764366,0.33989354639567476,0.6097172970303006,0.5684776446769894,0.9008825809053123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8928413141338165,0.09677608049789593,0.0915326990883075,0.08939574891503962,0.08654648201734913,0.07942331477312288,0.08049178985975677,0.04701290381189335,0.049149853985161196,0.048437537260738545,0.0498621707095838,0.05342375433169695,0.058409971402655345,0.05983460485150065,0.0626838717491911,0.0649536956125078,0.06695777209572684
90001774,0.1679769867063151,0.19686393751785014,0.1982839003728964,0.19849758553187974,0.19603949527586673,0.17999374257688888,0.16223689965478283,0.16008908510065709,0.15960173235725952,0.15964876003774975,0.1573897144856704,0.16973412724926568,0.25269233372460537,0.2964323467867787,0.47891412515411536,0.5543189748676778,0.6156433276900948,0.6914783914101079,0.6982767394802799,0.724702509175516,0.9885850300164862,0.9999999999999998,0.9958827735821919,0.9158633527488984,0.8203360825568556,0.7792871269437142,0.7068570118269394,0.42325408253767205,0.32302630119232867,0.2785531961388544,0.2674934274367327,0.2536081407135973,0.23350034625104554,0.2042813181751456,0.17517384264326755,0.16987505435339084,0.1662267375553153,0.16482826607417245,0.1627062831162664,0.161887833504648,0.16055560355504261,0.15978863502993473,0.15858702043221115,0.1581927227077926,0.15852790360935384,0.1576798838943427,0.1576908476935709,0.16057447526552365
90001783,0.045833333333333295,0.040277777777777746,0.041493055555555526,0.0399305555555555,0.0413194444444444,0.0430555555555555,0.04201388888888885,0.04236111111111107,0.04079861111111108,0.0454861111111111,0.05017361111111105,0.05347222222222217,0.05624999999999998,0.0552083333333333,0.051388888888888845,0.0461805555555555,0.0482638888888888,0.08055555555555555,0.19727478149978245,0.22268797858927564,0.2113175611799899,0.21875,0.22036996029881378,0.20628310392102328,0.2489190906800263,0.16014694323133777,0.10572916666666662,0.1597278832869011,0.190484526202075,0.19757595406994202,0.20156949020676326,0.19307911448585438,0.1754515981340827,0.111356641912181,0.06927550924836273,0.04843749999999995,0.039065656304826446,0.03784722222222215,0.042361111111111044,0.044791666666666646,0.04652777777777775,0.04496527777777775,0.042187499999999975,0.0428819444444444,0.043576388888888845,0.04374999999999997,0.042881944444444424,0.0446180555555555
90001787,0.0734400813874437,0.0706461274694425,0.06862415976116337,0.0705507887136575,0.07068704027119274,0.0692138637945265,0.07087180482826244,0.07421866490407535,0.07289783526896398,0.0707865876629071,0.07135304802746165,0.08852365694700359,0.07341470323750579,0.06884325335537275,0.0478561751958975,0.0609577929664433,0.21229504793063517,0.6028067738775471,0.6089332132035941,0.5990805982474716,0.6061504787043182,0.6110110219532553,0.611021403708707,0.6084247806841456,0.6079908151670577,0.6124893972315562,0.6169015076720236,0.6153960086845283,0.610524014637098,0.6144528856902952,0.6164517478630831,0.6230655091457631,0.6541689549371835,0.6597056248298412,0.6593688205176865,0.6568706001425397,0.5569537689070747,0.08698945844707401,0.07614492518293142,0.08529242626067704,0.0841209848516247,0.08536937568735076,0.08027491495525474,0.07902316082406971,0.079773737140695,0.079342554439858,0.07689017775402435,0.0744541453320798
90001794,0.8140098021476018,0.8178355550542346,0.8145748227685511,0.8183512552120197,0.8184840846564087,0.8212770415956854,0.8261158953023982,0.8214741806272156,0.8289876110551762,0.8386124239956467,0.8389163837931268,0.8263618429244675,0.7690934441680698,0.16288961126028365,0.09020006602674144,0.11079695466097292,0.12430023293722889,0.13149263027403926,0.13537140409719683,0.1411109661658605,0.147135560877927,0.1532081452313665,0.1634408470928264,0.18418882798025002,0.16447095023930783,0.13444773508085103,0.14373423548050174,0.179169466965858,0.20696946801048188,0.23700908521594824,0.24296957468688024,0.2325495213618177,0.20173647678557483,0.12977449013645587,0.1215273985570515,0.1196997258029279,0.1134203764613588,0.09693952784668487,0.0866456352703045,0.0787264476752093,0.07626406509030326,0.07089558307804487,0.05902763725723395,0.056999904778957576,0.06665631986017685,0.6207529933087027,0.8067402544031217,0.8151325058789068
90001807,0.049742376440161745,0.04832263680110373,0.04844303623754058,0.046623915601740645,0.045836588326339245,0.04595272794481557,0.04590527737033185,0.045338760035196476,0.04480095242460225,0.044677897659947646,0.0443396081024479,0.060503643281566044,0.08078650774800325,0.08023485913449349,0.0982894395915701,0.23347964337566618,0.4182406581401017,0.5393751524174991,0.5954978826851749,0.6204123521000442,0.6337590723221374,0.6358313640800657,0.641821172683948,0.6458301787858673,0.6476705483226619,0.6289949964534827,0.5607649626295588,0.5637626855832216,0.6339704455697504,0.6481732735817961,0.6425435048234347,0.6467733971874642,0.4322895777050672,0.21643927418255637,0.2168317582836051,0.215267467037325,0.12684514613883427,0.047872187090831124,0.05236596027521385,0.05364258641814185,0.0531034945900514,0.0528846899012161,0.052894276863263076,0.052183460878888394,0.052232277291066276,0.05134715782370662,0.051984503677388896,0.051601745788654924
90001847,0.19567981899555242,0.1967137939504086,0.19644007625546675,0.19537654265713958,0.19644612423097146,0.19687773295876182,0.1956667809181391,0.1958662208222733,0.19658140947950495,0.196276816805958,0.19656976016664063,0.19895120923934528,0.21007658944312096,0.29266061318005643,0.3693622443734865,0.42767680188269974,0.5474772958654174,0.5741640326821125,0.6012176409952966,0.6025851485714703,0.635070538069638,0.6891573728994911,0.7214899310985572,0.72827587576482,0.707573931921269,0.6854755131360329,0.676175091132614,0.6831386842044243,0.6943067703853982,0.7112991357936265,0.7271284852437105,0.7078277626411926,0.6311254393342485,0.5125322420872346,0.4405580234664649,0.41046465077453664,0.3650674416266597,0.32178937726260204,0.3021074719225151,0.2841206091650429,0.250506314908834,0.2361167611357374,0.22013940393157028,0.21151498625761128,0.20263942522731498,0.21360878366404684,0.20261234740446604,0.19799422856316157
90002038,0.4789024149606902,0.46162334940623156,0.4693675041880567,0.4365650783742675,0.42790645238351493,0.4301914073884216,0.4179848032701897,0.4203890893750356,0.4121136538228603,0.4249953725010489,0.39881510399505204,0.3875389497388848,0.39497664435894153,0.39605910874481787,0.40818552542198255,0.4360762450976992,0.5069664139762953,0.5245090489146208,0.5329242869481102,0.5432614295361298,0.5346268445093871,0.5469278105253753,0.5658023494347911,0.5626306816655391,0.5872141008256728,0.5805830212812336,0.5378757479899079,0.5653950289247094,0.6006844200630009,0.6237705771639577,0.6245745643439339,0.6328628140190413,0.605303675197453,0.6019432721505198,0.613690306360908,0.5975873251328139,0.5853278300512696,0.5830969941183253,0.5696414198604232,0.5480912437556844,0.544827865128714,0.532198340183804,0.5234609817451936,0.5098373450231805,0.4762850400169095,0.48991334260865954,0.48467178587627513,0.4752696670683709
90002093,0.5878486200742946,0.589104303075037,0.5963787187548905,0.6050404973585397,0.5935736098357404,0.48110089960549673,0.4172003786799985,0.48850096835567536,0.49287278227867326,0.4915481498905059,0.5017643818390765,0.5120971147024502,0.47028519678952124,0.39064432000418087,0.5000350780538356,0.4955457110361103,0.3771478820981444,0.3319528974733596,0.4196956749157405,0.43160821103402647,0.445724999157186,0.4243645663944182,0.42797559314142053,0.41602547520939426,0.39810274674662616,0.40143000995462685,0.4263076720478376,0.43264937076656507,0.42465411664643266,0.3603187876191625,0.4524815968483775,0.46493417303908546,0.47160170666322243,0.471072349426268,0.4896585218479427,0.5026650715484267,0.5004724390199486,0.4614535536826383,0.39998944558025,0.40725729648113834,0.49868385852341335,0.49782388064127103,0.5212920777361632,0.5364451889393911,0.5357587800418101,0.47574460503047544,0.5870386413601811,0.5907177177750964
90002102,0.6194770470696607,0.6087312966831667,0.6562808714685023,0.5528101924998868,0.6157300762053638,0.4097344627165453,0.13789707756425057,0.13054304096007996,0.12881560859875257,0.1335087458914527,0.14834367448628244,0.3217424062719299,0.6282485476024535,0.5210497596267136,0.5004038338666168,0.5008398544889855,0.49056541882675364,0.518463682863326,0.5664447130401149,0.5375357104770448,0.5879116222165266,0.46758908973860264,0.5664625780743863,0.5761045031093375,0.604289347211735,0.6588647769422651,0.6862508970538425,0.6510904000302324,0.7072179286435201,0.6316759667064397,0.567294752206507,0.6379115790000516,0.6486583477601262,0.670847110745826,0.7042584415950397,0.6621912531826863,0.6809828038393306,0.5022285050534151,0.19190900698942742,0.18521580665077786,0.18126851737078037,0.31331901447943944,0.6374910032835531,0.5428031216928402,0.5250505907566889,0.5210616027424763,0.5410289927104552,0.5648348073667431
90002145,0.42716111835983683,0.34922894084531175,0.34348779453846967,0.33272319977072096,0.3155638229882086,0.3080337979438434,0.31704286939818616,0.30762754830857364,0.30261737527534566,0.31502251430716083,0.34696070208710683,0.34759781593975386,0.33970654366728076,0.33539556432258805,0.33562125583618535,0.34011110844069425,0.36038871917069504,0.3855175916922742,0.40657399942608674,0.3935261979646857,0.4085211872833208,0.42891205455267706,0.44601789386806573,0.4450637779890989,0.4663753712248573,0.48500851606348805,0.48777915666464,0.47896762304924173,0.4679780940142605,0.47198821386809797,0.4522106813656026,0.4482069341780532,0.4744702685928973,0.47215463442930294,0.4853806789351145,0.4784843461541569,0.4943661143525984,0.47860284641070217,0.47167398896694473,0.4494436112341397,0.43723725302640226,0.43238060102686826,0.44048915255371657,0.43856282502160865,0.4382280080779477,0.43730527651990225,0.4393844470632602,0.43668343660467146
90002155,0.2789719554593544,0.27677161797329497,0.27752927540285893,0.280133622192126,0.28252851237463655,0.28029876390183034,0.27670615911215546,0.2739071467471243,0.2761073910704749,0.27810175411257926,0.28067478683436964,0.27982253094828835,0.28088654511641487,0.34132852227647925,0.3761561319228477,0.41878785511852523,0.47341310269553705,0.5886409294710109,0.6263198812797961,0.6271648525979767,0.6369864067313312,0.642064768526909,0.6366936671115204,0.6791476012883376,0.6820650255548869,0.6737412979390307,0.6259339239833605,0.5877943981946081,0.5587619258349619,0.5422400773210643,0.5539837965113291,0.5589966710444441,0.5393679803673601,0.5235392804075176,0.4993632184348424,0.48257151948284516,0.4791567705117597,0.4685709429664258,0.459642494261305,0.4602195143672886,0.4584193408846231,0.425964939251754,0.2800004943801168,0.2661580013460813,0.2703196032430103,0.2729951177800005,0.2763372483974113,0.2779059646754052
90002171,0.06332966017580123,0.01876612476600975,0.004333328313196225,0.0012323400995354749,0.0033789623661727,0.0011190309469523562,0.0,0.0,0.0,0.011914568635798276,0.06856430218261136,0.3035143231232476,0.6286391819879004,0.47041121746900083,0.6601391502482813,0.5658811566080929,0.5638539398632885,0.5887454438160541,0.5866715889267529,0.5632913012894469,0.6548116603302303,0.6255563278811891,0.6314680864749045,0.6388132875952157,0.62296374763515,0.584420194819034,0.49072235684762056,0.5120683538303505,0.5650736207656202,0.5309889963065737,0.6053238261866443,0.6314026350727227,0.6148350197287116,0.5828088221978878,0.5739929995556674,0.5598194988475265,0.5218277271053788,0.5366345695117156,0.6076340877634168,0.5962699905108817,0.5768288594896571,0.559979115679953,0.5340762155853257,0.4840473276304213,0.46125488432946454,0.43224378886595316,0.30198781663191165,0.08123597998930294
90002183,0.983962599525364,0.983962599525364,0.983962599525364,0.983962599525364,0.983962599525364,0.983962599525364,0.983962599525364,0.983962599525364,0.983962599525364,0.983962599525364,0.983962599525364,0.983962599525364,0.9832943745055875,0.9786167993671524,0.9732709992089404,0.9732709992089404,0.9732709992089404,0.9732709992089404,0.9732709992089404,0.9759438992880465,0.9732709992089404,0.9732709992089404,0.9732709992089404,0.9732709992089404,0.9732709992089404,0.9759438992880464,0.9772803493275994,0.9786167993671524,0.9786167993671524,0.9786167993671524,0.9772803493275994,0.9732709992089404,0.9732709992089404,0.9732709992089404,0.9732709992089404,0.9732709992089404,0.9732709992089404,0.9732709992089404,0.9759438992880465,0.983962599525364,0.983962599525364,0.983962599525364,0.983962599525364,0.983962599525364,0.983962599525364,0.983962599525364,0.983962599525364,0.983962599525364
90002225,0.3444496589740387,0.3342987040844009,0.3275290815030878,0.31812722256203385,0.3219581360116431,0.31286408957957657,0.30589457160017386,0.3017994840249554,0.29642903611294397,0.291027721550115,0.28353979351172903,0.2697891460431704,0.2641241126999787,0.25704680356750326,0.23461399258237065,0.29021692593799797,0.5420047557549063,0.6269437739777936,0.647016341244399,0.6768766478568675,0.6878234140328003,0.6925538652563537,0.693730806497778,0.7002529202758143,0.6691880403257062,0.6463227154569937,0.6386751301942586,0.6229881279085989,0.6881077913807079,0.6818061319725852,0.6688235776313904,0.6555335579748536,0.5084086621705555,0.46665140870314714,0.46089265883851677,0.4417348900597739,0.40300254669485247,0.38471362980470825,0.3408461151715874,0.3282961489270308,0.344568964219514,0.3408780422843166,0.3399273610434511,0.3280833743808989,0.29838963073075864,0.3229403581263831,0.3445057149561581,0.3451467183144271
90002235,0.0045108216939986,0.0045108216939986,0.0045108216939986,0.00479274804987355,0.00479274804987355,0.0050746744057485,0.00479274804987355,0.0050746744057485,0.0045108216939986,0.00479274804987355,0.0050746744057485,0.0045108216939986,0.0045108216939986,0.0050746744057485,0.08015426220511965,0.37018931726482185,0.5506300957495562,0.6215810476106619,0.6709240060359496,0.7108900176233424,0.724795893234348,0.7283514129527409,0.732315519967632,0.7437997758246859,0.7527798179267418,0.751603893167125,0.7467184125497325,0.7329158495527823,0.7227448190809987,0.7189851425954348,0.7051343659031455,0.7119068106500026,0.7030904919863943,0.7127597914665675,0.688858351560051,0.6800714399956268,0.6600498945103297,0.5878631568773998,0.5044005928571412,0.3537691879341724,0.22338590177514023,0.02482943038441615,0.0039469689822488,0.0039469689822488,0.0045108216939986,0.0045108216939986,0.0045108216939986,0.00479274804987355
90002241,0.6247418723191073,0.6196480132908726,0.6179800749218922,0.6181587976716804,0.6124147057448265,0.6172004538037044,0.6189182921320432,0.620819752666803,0.6189987776573328,0.6239180126375189,0.6268957477935981,0.6240074314275529,0.6073957929412586,0.3023682674150979,0.3041734310519365,0.3415444234252235,0.3660239606277971,0.3815615569399621,0.4012064629393823,0.4114303064719448,0.4213185606282066,0.4306324567487305,0.43847623538988234,0.43632284152656653,0.42488241992621945,0.4148857571713482,0.3961545837630443,0.39334324455175473,0.40744442235099154,0.41314548141968666,0.40421052919639944,0.3880376962335158,0.3553912205424917,0.3368517623929654,0.3224247732841291,0.28900226747092617,0.22864496017098002,0.2495348130574259,0.47088563852964627,0.638314951586267,0.6371645570871961,0.6371979712651995,0.6374039482499747,0.6343193872046641,0.6318031977733034,0.6291221631557535,0.6301862113226333,0.6269379939875845
90002263,0.10888193632712376,0.1067888267291506,0.1067888267291506,0.1067888267291506,0.1067888267291506,0.1067888267291506,0.1067888267291506,0.1067888267291506,0.10473519544589771,0.1067888267291506,0.1067888267291506,0.10473519544589771,0.1067888267291506,0.1067888267291506,0.14170055854444985,0.17045139650999042,0.17250502779324328,0.3039374299214287,0.4158655206640215,0.4343430164079877,0.4415307258993728,0.4405039102577464,0.49903240183045394,0.5359977649290062,0.5791313041661816,0.6047979293686601,0.7320248774923789,0.7434145245375487,0.722764766178058,0.5893921782935814,0.5431854744203912,0.6808294696174166,0.5893921782935815,0.4918491958298138,0.43229916498654297,0.32960782096208996,0.17457059717934786,0.1561037242352767,0.15402234624396724,0.14788919910226517,0.1355717448533332,0.1314324021281853,0.12116424571192089,0.12116424571192089,0.1170569831454151,0.11294972057890931,0.1108960892956564,0.10988901281139007
90002274,0.7476594489564548,0.7636723936301588,0.7736292735518597,0.7726654557142878,0.7717366090801463,0.7783224546874348,0.7707933616896332,0.7660819750217995,0.7666099084382163,0.7557201442749569,0.6919449413521227,0.5520175501257674,0.4904907864823855,0.4724437632842986,0.4850551944815123,0.5157369992302254,0.6770010933780553,0.760242227674813,0.7719576342807359,0.7720617943783681,0.7623299042783488,0.7568618904552193,0.7643195444637289,0.7663470279642237,0.7702238264539562,0.7495772890558984,0.7236939240100595,0.6498798169818094,0.5374314383510974,0.4967319258340014,0.5062199361568972,0.5513420157196207,0.6688465531308295,0.7374773696904341,0.7437616951740315,0.7478328216001019,0.7406271079821423,0.7241915648856185,0.7210244893976628,0.7226420942727968,0.7753902613396814,0.773445103159848,0.7695274909693197,0.7206743581892071,0.598319974960958,0.5080670759059891,0.5196718847030681,0.6368040143579665
